year,strategy_id,strategy_name,chart,metric,facility_type,value,units
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.7055649320440425,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.696702520545474,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6876991913460521,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_co2_mt_co2e,All,0.6786466846738868,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.5084709613723827,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.4840222354087528,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.459460119024351,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.43455851644997645,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.40906737452091435,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.382742434661379,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.3553715484593931,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.32679795492378716,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.2969398884289436,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.2658058269854293,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.2334895583947209,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.20016249823204485,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.1660631054420843,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.13148318834773076,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.09675084771841619,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.06220402898145888,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.028162916095156476,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,venting_co2_mt_co2e,All,0.0,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,15.16172106426309,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,15.050124536848578,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.935918266289278,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.813516510373393,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.676176769470842,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.51682218248683,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.3288735503181,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.106632082033215,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,13.845632431661212,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,13.542968095170316,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,13.197078045038534,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,12.807549388882297,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,12.374936834650068,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,11.900599023726873,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,11.386551185155437,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,10.835333057899318,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,10.249890614076422,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,9.633469784533009,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,8.989520130484111,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,8.32160621346654,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,7.633327897482131,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,6.928244923356495,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,6.209801281881878,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,5.481246877998387,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,4.745554044291051,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,4.005326576924,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,3.262699134016316,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,venting_ch4_mt_co2e,All,2.519225060028009,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,15.16172106426309,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,15.900151559279504,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,16.635585975599756,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,17.361526515941275,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,18.069803974403552,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,18.751172798561083,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,19.39592697126563,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,19.994551396241175,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,20.538402509701353,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.020419273761483,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.43515935175032,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.77885295278198,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.049477112688212,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.2468521010564,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.372760523818954,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.43056569595337,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.42487084928907,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.361217249100044,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.245812270088763,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,22.085284002473763,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.886452796264372,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.65612150114354,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.400880120612012,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,21.126920601519455,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,20.839857608556404,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,20.54455138180458,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,20.244929141126924,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_ch4_mt_co2e,All,19.943801984029683,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,15.16172106426309,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,14.41126268519459,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,13.65696083212907,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,12.891554438101643,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,12.107127306538803,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,11.296028082691173,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,10.451683577963603,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,9.569306541467515,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,8.646481853902765,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,7.683619747082531,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,6.683782030973269,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,5.652427207578784,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,4.597069653208036,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,3.52684645780832,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,2.4519841330627816,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,1.3829798657292534,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.3297509344894154,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,venting_ch4_mt_co2e,All,0.0,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.0140633126573552,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.013749101251094556,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.01344190885285328,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.013147180290388168,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012868978206442352,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012610167264096837,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012372588023072967,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.01215721869657139,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.0119643236382977,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011793587948291502,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011644238032337833,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011515148311773409,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011404934567184107,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011312034619480306,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011234777213487267,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.0140633126573552,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.013749101251094556,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.01344190885285328,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.013147180290388168,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012868978206442352,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012610167264096837,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012372588023072967,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.01215721869657139,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.0119643236382977,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011793587948291502,Mt CO2e
2033,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011644238032337833,Mt CO2e
2034,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011515148311773409,Mt CO2e
2035,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011404934567184107,Mt CO2e
2036,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011312034619480306,Mt CO2e
2037,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011234777213487267,Mt CO2e
2038,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2039,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2040,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2041,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2042,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2043,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2044,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2045,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2046,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2047,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2048,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2049,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2050,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2023,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.0140633126573552,Mt CO2e
2024,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.013749101251094556,Mt CO2e
2025,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.01344190885285328,Mt CO2e
2026,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.013147180290388168,Mt CO2e
2027,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012868978206442352,Mt CO2e
2028,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012610167264096837,Mt CO2e
2029,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.012372588023072967,Mt CO2e
2030,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.01215721869657139,Mt CO2e
2031,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.0119643236382977,Mt CO2e
2032,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011793587948291502,Mt CO2e
2033,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011644238032337833,Mt CO2e
2034,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011515148311773409,Mt CO2e
2035,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011404934567184107,Mt CO2e
2036,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011312034619480306,Mt CO2e
2037,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011234777213487267,Mt CO2e
2038,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2039,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2040,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2041,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2042,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2043,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2044,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2045,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2046,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2047,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2048,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2049,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2050,6005,Conditional NDC,fgtv_components_by_gas,venting_n2o_mt_co2e,All,0.011230412830986141,Mt CO2e
2023,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0627208032415771,Mt CO2e
2024,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0592922495152788,Mt CO2e
2025,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0556882000800563,Mt CO2e
2026,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.05153320840899,Mt CO2e
2027,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.046370147023928,Mt CO2e
2028,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.039707542970561,Mt CO2e
2029,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0310630777309426,Mt CO2e
2030,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0200034495615582,Mt CO2e
2031,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.006177666205499,Mt CO2e
2032,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9893513250350039,Mt CO2e
2033,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9693911344618011,Mt CO2e
2034,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.946250523073823,Mt CO2e
2035,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9199564105169409,Mt CO2e
2036,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8905971543238551,Mt CO2e
2037,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8583116548939562,Mt CO2e
2038,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8232795468664285,Mt CO2e
2039,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.7857123779037227,Mt CO2e
2040,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.7458456497680395,Mt CO2e
2041,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.7039315797076989,Mt CO2e
2042,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.66023241340718,Mt CO2e
2043,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.6150142846896932,Mt CO2e
2044,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.5685413386628977,Mt CO2e
2045,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.5210698561276674,Mt CO2e
2046,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.4728421951132805,Mt CO2e
2047,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.42408036728286125,Mt CO2e
2048,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.3749790800293219,Mt CO2e
2049,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.3256980843886911,Mt CO2e
2050,6003,BAU,fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.2763536834671271,Mt CO2e
2023,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0627208032415771,Mt CO2e
2024,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0428449107093074,Mt CO2e
2025,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.022800398747281,Mt CO2e
2026,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,1.0022358921273982,Mt CO2e
2027,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9807458458341944,Mt CO2e
2028,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9579139143260673,Mt CO2e
2029,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9333518398883163,Mt CO2e
2030,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.9067328456185015,Mt CO2e
2031,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8778180261723876,Mt CO2e
2032,6004,Unconditional NDC (ZRF),fgtv_components_by_gas,fugitive_co2_mt_co2e,All,0.8464834735578175,Mt CO2e
