Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs,ssp_sector,ssp_transformation_name
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,"Education, Health and Other Services",0.0,150.9,150.9,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Electrical and Machinery,2078.45,14.81,2093.26,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,"Electricity, Gas and Water",45.45,239.55,285.01,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Financial Intermediation and Business Activities,0.0,953.28,953.28,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Fishing,0.0,2.31,2.31,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Food & Beverages,0.0,11.76,11.76,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Hotels and Restaurants,0.0,56.02,56.02,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Maintenance and Repair,0.0,16.31,16.31,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Metal Products,18.3,154.61,172.91,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Mining and Quarrying,0.0,8.01,8.01,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Other Manufacturing,0.0,16.53,16.53,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Others,0.0,3.25,3.25,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",29.7,70.85,100.55,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Post and Telecommunications,61.63,164.36,225.99,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Private Households,0.0,0.04,0.04,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Public Administration,0.0,5.4,5.4,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Recycling,0.0,0.52,0.52,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Retail Trade,0.0,126.61,126.61,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Textiles and Wearing Apparel,0.0,9.1,9.1,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Transport,32.51,151.16,183.67,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Transport Equipment,0.0,29.46,29.46,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Wholesale Trade,0.0,738.46,738.46,TRNS, Fuel switch bundle with renewable energy production
LBY,3040,TRNS: Fuel switch bundle with renewable energy production,Wood and Paper,0.0,55.66,55.66,TRNS, Fuel switch bundle with renewable energy production
LBY,3041,TRNS: Fuel switch maritime,Agriculture,0.0,33.68,33.68,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Construction,0.0,102.2,102.2,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,"Education, Health and Other Services",0.0,186.7,186.7,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Electrical and Machinery,472.38,87.71,560.08,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,"Electricity, Gas and Water",0.0,485.69,485.69,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Financial Intermediation and Business Activities,0.0,992.77,992.77,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Fishing,0.0,3.48,3.48,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Food & Beverages,0.0,19.54,19.54,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Hotels and Restaurants,0.0,69.32,69.32,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Maintenance and Repair,0.0,22.03,22.03,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Metal Products,0.0,84.67,84.67,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Mining and Quarrying,0.0,42.68,42.68,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Other Manufacturing,0.0,16.47,16.47,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Others,0.0,3.56,3.56,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,"Petroleum, Chemical and Non-Metallic Mineral Products",693.06,17.87,710.93,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Post and Telecommunications,308.15,145.0,453.15,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Private Households,0.0,0.05,0.05,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Public Administration,0.0,7.14,7.14,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Re-export & Re-import,0.0,0.0,0.0,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Recycling,0.0,0.9,0.9,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Retail Trade,0.0,140.61,140.61,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Textiles and Wearing Apparel,0.0,12.55,12.55,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Transport,0.0,240.25,240.25,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Transport Equipment,0.0,19.81,19.81,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Wholesale Trade,0.0,750.12,750.12,TRNS, Fuel switch maritime
LBY,3041,TRNS: Fuel switch maritime,Wood and Paper,0.0,84.1,84.1,TRNS, Fuel switch maritime
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Agriculture,44.28,30.93,75.21,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Construction,170.57,90.66,261.23,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,"Education, Health and Other Services",0.0,171.64,171.64,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Electrical and Machinery,779.42,80.53,859.95,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,"Electricity, Gas and Water",0.0,430.7,430.7,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Financial Intermediation and Business Activities,0.0,981.97,981.97,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Fishing,0.0,3.55,3.55,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Food & Beverages,0.0,19.46,19.46,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Hotels and Restaurants,0.0,65.16,65.16,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Maintenance and Repair,0.0,21.5,21.5,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Metal Products,18.3,104.26,122.56,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Mining and Quarrying,0.0,34.53,34.53,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Other Manufacturing,15.1,17.74,32.83,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Others,0.0,3.52,3.52,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",524.75,36.15,560.89,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Post and Telecommunications,123.26,156.13,279.39,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Private Households,0.0,0.05,0.05,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Public Administration,0.0,6.71,6.71,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Recycling,0.0,0.84,0.84,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Retail Trade,0.0,163.06,163.06,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Textiles and Wearing Apparel,0.0,12.19,12.19,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Transport,0.0,225.74,225.74,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Transport Equipment,0.0,22.65,22.65,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Wholesale Trade,0.0,764.88,764.88,TRNS, Fuel switch maritime with renewable energy production
LBY,3042,TRNS: Fuel switch maritime with renewable energy production,Wood and Paper,0.0,80.96,80.96,TRNS, Fuel switch maritime with renewable energy production
LBY,3043,TRNS: Fuel switch medium duty road transport,Agriculture,0.0,20.68,20.68,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Construction,0.0,83.08,83.08,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,"Education, Health and Other Services",0.0,152.37,152.37,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Electrical and Machinery,1983.98,17.51,2001.49,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,"Electricity, Gas and Water",0.0,271.9,271.9,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Financial Intermediation and Business Activities,0.0,971.16,971.16,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Fishing,0.0,2.36,2.36,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Food & Beverages,0.0,11.94,11.94,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Hotels and Restaurants,0.0,58.42,58.42,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Maintenance and Repair,0.0,17.17,17.17,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Metal Products,0.0,149.85,149.85,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Mining and Quarrying,0.0,12.2,12.2,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Other Manufacturing,0.0,16.09,16.09,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Others,0.0,3.33,3.33,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,"Petroleum, Chemical and Non-Metallic Mineral Products",108.91,66.23,175.14,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Post and Telecommunications,0.0,175.85,175.85,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Private Households,0.0,0.04,0.04,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Public Administration,0.0,5.65,5.65,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Re-export & Re-import,0.0,0.0,0.0,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Recycling,0.0,0.55,0.55,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Retail Trade,0.0,125.82,125.82,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Textiles and Wearing Apparel,0.0,9.67,9.67,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Transport,162.53,154.11,316.65,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Transport Equipment,0.0,29.93,29.93,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Wholesale Trade,0.0,750.08,750.08,TRNS, Fuel switch medium duty road transport
LBY,3043,TRNS: Fuel switch medium duty road transport,Wood and Paper,0.0,57.55,57.55,TRNS, Fuel switch medium duty road transport
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Agriculture,22.14,19.07,41.21,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Construction,85.29,76.28,161.56,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,"Education, Health and Other Services",0.0,150.9,150.9,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Electrical and Machinery,2078.45,14.81,2093.26,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,"Electricity, Gas and Water",45.45,239.55,285.01,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Financial Intermediation and Business Activities,0.0,953.28,953.28,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Fishing,0.0,2.31,2.31,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Food & Beverages,0.0,11.76,11.76,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Hotels and Restaurants,0.0,56.02,56.02,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Maintenance and Repair,0.0,16.31,16.31,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Metal Products,18.3,154.61,172.91,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Mining and Quarrying,0.0,8.01,8.01,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Other Manufacturing,0.0,16.53,16.53,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Others,0.0,3.25,3.25,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",29.7,70.85,100.55,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Post and Telecommunications,61.63,164.36,225.99,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Private Households,0.0,0.04,0.04,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Public Administration,0.0,5.4,5.4,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Recycling,0.0,0.52,0.52,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Retail Trade,0.0,126.61,126.61,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Textiles and Wearing Apparel,0.0,9.1,9.1,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Transport,32.51,151.16,183.67,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Transport Equipment,0.0,29.46,29.46,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Wholesale Trade,0.0,738.46,738.46,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3044,TRNS: Fuel switch medium duty road transport with renewable energy production,Wood and Paper,0.0,55.66,55.66,TRNS, Fuel switch medium duty road transport with renewable energy production
LBY,3059,EN: Efficiency bundle,Agriculture,0.0,32.17,32.17,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Construction,1734.14,34.19,1768.33,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,"Education, Health and Other Services",0.0,183.53,183.53,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Electrical and Machinery,732.18,133.17,865.35,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,"Electricity, Gas and Water",0.0,239.73,239.73,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Financial Intermediation and Business Activities,130.48,967.06,1097.55,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Fishing,0.0,2.96,2.96,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Food & Beverages,0.0,14.14,14.14,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Hotels and Restaurants,0.0,65.17,65.17,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Maintenance and Repair,0.0,21.57,21.57,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Metal Products,0.0,150.78,150.78,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Mining and Quarrying,0.0,11.88,11.88,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Other Manufacturing,0.0,32.6,32.6,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Others,0.0,3.31,3.31,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,106.98,106.98,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Post and Telecommunications,123.26,177.08,300.34,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Private Households,0.0,0.05,0.05,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Public Administration,0.0,6.04,6.04,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Re-export & Re-import,0.0,0.0,0.0,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Recycling,0.0,0.5,0.5,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Retail Trade,0.0,392.25,392.25,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Textiles and Wearing Apparel,0.0,9.97,9.97,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Transport,0.0,203.21,203.21,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Transport Equipment,0.0,28.91,28.91,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Wholesale Trade,0.0,710.5,710.5,EN, Efficiency bundle
LBY,3059,EN: Efficiency bundle,Wood and Paper,0.0,92.28,92.28,EN, Efficiency bundle
LBY,3060,EN: Efficiency bundle with renewable energy production,Agriculture,88.56,29.01,117.57,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Construction,1165.57,53.13,1218.7,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,"Education, Health and Other Services",56.94,182.37,239.3,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Electrical and Machinery,614.09,114.54,728.63,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,"Electricity, Gas and Water",136.36,269.68,406.05,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Financial Intermediation and Business Activities,97.86,943.61,1041.48,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Fishing,0.0,3.4,3.4,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Food & Beverages,0.0,18.26,18.26,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Hotels and Restaurants,0.0,64.97,64.97,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Maintenance and Repair,0.0,19.65,19.65,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Metal Products,36.6,120.73,157.33,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Mining and Quarrying,0.0,14.93,14.93,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Other Manufacturing,0.0,26.53,26.53,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Others,0.0,3.19,3.19,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",89.11,86.42,175.53,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Post and Telecommunications,215.71,165.12,380.82,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Private Households,0.0,0.05,0.05,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Public Administration,0.0,6.19,6.19,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Recycling,0.0,0.58,0.58,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Retail Trade,0.0,308.42,308.42,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Textiles and Wearing Apparel,0.0,9.5,9.5,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Transport,130.03,188.41,318.44,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Transport Equipment,0.0,25.51,25.51,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Wholesale Trade,0.0,660.26,660.26,EN, Efficiency bundle with renewable energy production
LBY,3060,EN: Efficiency bundle with renewable energy production,Wood and Paper,0.0,82.97,82.97,EN, Efficiency bundle with renewable energy production
LBY,3061,EN: Fuel switch bundle,Agriculture,0.0,34.4,34.4,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Construction,0.0,111.2,111.2,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,"Education, Health and Other Services",0.0,198.34,198.34,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Electrical and Machinery,118.09,103.34,221.44,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,"Electricity, Gas and Water",0.0,488.57,488.57,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Financial Intermediation and Business Activities,0.0,1033.48,1033.48,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Fishing,0.0,3.67,3.67,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Food & Beverages,0.0,20.37,20.37,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Hotels and Restaurants,0.0,76.54,76.54,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Maintenance and Repair,0.0,22.23,22.23,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Metal Products,0.0,66.85,66.85,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Mining and Quarrying,0.0,42.52,42.52,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Other Manufacturing,0.0,16.81,16.81,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Others,0.0,3.57,3.57,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,"Petroleum, Chemical and Non-Metallic Mineral Products",663.36,28.93,692.29,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Post and Telecommunications,215.71,187.7,403.4,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Private Households,0.0,0.05,0.05,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Public Administration,0.0,7.64,7.64,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Re-export & Re-import,0.0,0.0,0.0,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Recycling,0.0,0.88,0.88,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Retail Trade,0.0,182.1,182.1,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Textiles and Wearing Apparel,0.0,12.31,12.31,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Transport,682.64,206.15,888.79,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Transport Equipment,0.0,22.82,22.82,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Wholesale Trade,0.0,695.25,695.25,EN, Fuel switch bundle
LBY,3061,EN: Fuel switch bundle,Wood and Paper,0.0,84.27,84.27,EN, Fuel switch bundle
LBY,3062,EN: Fuel switch bundle with renewable energy production,Agriculture,154.98,25.27,180.25,EN, Fuel switch bundle with renewable energy production
LBY,3062,EN: Fuel switch bundle with renewable energy production,Construction,454.86,74.78,529.64,EN, Fuel switch bundle with renewable energy production
LBY,3062,EN: Fuel switch bundle with renewable energy production,"Education, Health and Other Services",113.87,177.22,291.09,EN, Fuel switch bundle with renewable energy production
LBY,3062,EN: Fuel switch bundle with renewable energy production,Electrical and Machinery,708.56,83.69,792.26,EN, Fuel switch bundle with renewable energy production
LBY,3062,EN: Fuel switch bundle with renewable energy production,"Electricity, Gas and Water",181.82,300.57,482.38,EN, Fuel switch bundle with renewable energy production
LBY,3062,EN: Fuel switch bundle with renewable energy production,Financial Intermediation and Business Activities,32.62,926.03,958.65,EN, Fuel switch bundle with renewable energy production
LBY,3062,EN: Fuel switch bundle with renewable energy production,Fishing,0.0,3.77,3.77,EN, Fuel switch bundle with renewable energy production
